size_bytes,price,rating_count_tot,rating_count_ver,user_rating_ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,user_rating
112133120,0,2555,332,4.5,9,Games,38,5,2,1,4.5
67679232,2.99,50,9,2.5,12,Sports,43,2,1,1,3.5
124666880,0,141634,1655,4,17,Games,38,5,12,1,5
61157376,3.99,7643,110,4.5,4,Photo & Video,38,0,12,1,4.5
141391872,0,22079,193,4,4,Games,43,4,1,1,4.5
135512064,0,10514,86,5,9,Games,38,5,2,1,4.5
215833600,1.99,38,1,1,4,Games,40,5,10,1,3.5
24502272,1.99,2374,464,4.5,4,Games,43,5,1,1,4.5
120056832,0,39501,4851,4.5,4,Photo & Video,37,5,18,1,4.5
262421504,0,187579,286,4.5,4,Games,38,4,14,1,4.5
61128704,0,138,0,0,4,Productivity,24,3,1,1,4
128262144,2.99,8249,18,4.5,4,Games,37,5,1,1,4
42917888,0,17254,237,4.5,9,Games,40,5,3,1,5
67177472,0.99,9003,1038,4.5,4,Games,40,0,10,1,5
118273024,0.99,4294,829,4.5,4,Games,24,5,10,1,4.5
138589184,2.99,342,24,4.5,4,Education,40,4,19,1,4
5292032,0,12,0,0,4,Weather,38,0,1,1,3.5
167030784,14.99,1808,212,5,9,Games,43,5,12,1,4.5
170882048,1.99,964,3,5,4,Lifestyle,37,0,32,1,4.5
65107968,2.99,1,1,1,4,Education,38,5,1,1,1
902940672,2.99,0,0,0,4,Education,38,5,1,1,0
33418240,2.99,35109,26,2,4,Games,37,5,1,1,4
3013255168,0.99,37673,9983,4.5,12,Games,40,5,18,1,4
211591168,0.99,0,0,0,4,Reference,40,4,1,1,0
1777940480,0,188568,2850,4.5,12,Games,37,5,15,1,4.5
1223352320,4.99,903,12,4,4,Entertainment,38,5,5,1,3.5
235831296,0.99,1257,2,4.5,4,Games,37,5,1,1,4
2469642240,9.99,8767,965,4.5,12,Games,40,5,5,1,4
376676352,0,2196,63,4.5,4,Education,37,5,8,1,4
68850688,0,25,1,1,4,Weather,37,5,30,1,3
11411456,0,431,326,5,4,Catalogs,38,5,1,1,4
95378432,0,16221,262,5,4,Photo & Video,38,5,4,1,4.5
51575808,0,1193,38,3.5,9,Entertainment,37,3,8,1,3.5
140902400,1.99,57878,6343,5,4,Photo & Video,37,5,8,1,4.5
53620736,0.99,1766,397,4.5,4,Games,43,5,30,1,4.5
108208128,4.99,0,0,0,4,Games,38,5,1,1,0
502828032,0,116620,6593,4.5,4,Games,38,4,8,1,4.5
103088128,0.99,567,312,4.5,12,Games,40,5,1,1,4.5
2039808,1.99,230,141,4.5,4,Photo & Video,38,5,1,1,4
117678080,0,4057,111,4,4,Education,37,5,3,1,4.5
13448192,0,6,0,0,4,Lifestyle,24,4,1,1,4
52002816,5.99,1478,253,4.5,4,Photo & Video,38,5,12,1,4
112607232,0,13142,77,4,4,Games,43,5,8,1,4
149581824,3.99,15398,2492,4,9,Games,43,4,7,1,4
112668672,0,75034,66,4,4,Games,38,5,6,1,4
102477824,0,16,0,0,17,Education,38,1,2,1,4.5
44564480,0,8,1,4,4,Health & Fitness,37,5,1,1,4
40026112,0,0,0,0,4,Lifestyle,38,0,1,1,0
243441664,0,2500,162,4.5,4,Games,38,5,1,1,4
97549312,0.99,864,0,0,4,Entertainment,37,5,13,1,4.5
76257280,0,10511,2201,4.5,4,Photo & Video,37,5,9,1,4
128229376,0,7503,334,5,4,Photo & Video,37,0,9,1,5
70040576,4.99,0,0,0,4,Education,37,5,2,1,0
55344128,3.99,19784,1086,4.5,9,Games,43,5,1,1,4
81372160,0,8311,101,4.5,4,Entertainment,38,5,13,1,4.5
154353664,2.99,527,17,4.5,4,Education,40,5,19,1,4.5
90467328,0.99,9567,356,4.5,12,Games,37,5,2,1,4.5
187049984,0,2758,53,3.5,9,Games,37,5,1,1,4
58659840,2.99,41,6,4.5,4,Business,37,5,29,1,3.5
107245568,0,67861,173,4.5,9,Games,40,5,1,1,4.5
130893824,1.99,2846,89,2.5,9,Games,38,0,11,1,4
2405958656,0,34694,50,4,12,Games,40,5,12,1,4
83931136,1.99,266440,6263,4.5,4,Games,37,4,1,1,5
438601728,4.99,105,37,4.5,12,Games,40,5,1,1,4.5
5907456,2.99,14,2,1.5,4,Productivity,24,3,1,1,3
31798272,0,2485,2112,5,4,Games,37,5,1,1,4.5
71026688,0,68,6,3.5,12,Entertainment,37,5,2,1,3
36395008,2.99,261,21,3.5,4,Health & Fitness,38,0,1,1,3.5
232590336,0,100035,195,3.5,4,Games,37,5,1,1,4.5
118618112,1.99,24530,3551,4.5,4,Photo & Video,38,5,5,1,4.5
170172416,4.99,662,22,3.5,12,Games,38,5,1,1,4
270895104,4.99,308,10,5,12,Games,38,5,1,1,5
30252032,0,172,4,3,4,News,37,5,1,1,2
17430528,0,900,5,4,4,Games,37,4,1,1,4.5
52387840,0,2199,554,4,4,Games,43,5,1,1,4.5
123047936,0,112603,537,4.5,4,Weather,37,5,39,1,4.5
37103616,1.99,1490,3,4.5,12,Games,37,5,1,1,4.5
50511872,1.99,24,1,5,17,Utilities,37,5,1,1,3.5
42598400,3.99,349,94,4.5,4,Education,38,5,6,1,4.5
5627904,4.99,3,3,2,4,Education,43,0,1,1,2
153100288,2.99,3473,619,4,12,Games,43,5,1,1,4
99851264,0,70,11,1.5,4,Sports,37,0,17,1,2.5
112562176,0,11900,7,4,4,Games,37,5,1,1,4
717484032,2.99,408,356,4,12,Games,40,4,1,1,4
95661056,0,48032,899,4,4,Games,40,3,1,1,4.5
52653056,0,1214,68,4,4,Games,38,5,25,1,3.5
27680768,0,612,12,3.5,4,Music,38,0,8,1,2.5
9931776,0,6,1,5,4,Games,40,3,2,1,5
288161792,0.99,263,94,3,4,Games,43,5,2,1,3.5
131477504,0,122868,176,4,4,Games,37,5,11,1,4.5
1654582272,4.99,6764,105,4.5,17,Games,37,5,5,1,4
2272493568,9.99,373,134,4,12,Games,43,5,1,1,4
384600064,6.99,516,8,4.5,4,Games,40,5,5,1,4.5
18964480,1.99,2152,241,5,4,Reference,37,0,3,1,5
87994368,2.99,14407,207,4.5,4,Games,37,5,14,1,5
36301824,0,323,8,2,4,Games,37,5,5,1,2.5
30717952,0.99,1338,202,4.5,4,Photo & Video,37,5,1,1,4
408755200,0,3278,39,3,4,Games,37,5,1,1,2.5
2213945344,2.99,425,316,4.5,4,Games,40,5,1,1,4.5
128416768,0,804,0,0,17,Health & Fitness,38,0,2,1,5
74799104,0,416,11,4.5,12,Games,37,0,18,1,4
129157120,0,417,8,5,4,Education,37,5,24,1,4.5
206322688,3.99,953,202,4.5,4,Entertainment,37,5,1,1,4.5
113509376,0,134080,451,5,12,Games,37,5,1,1,5
346927104,2.99,452,340,4.5,9,Games,40,5,1,1,4.5
83949568,0,20383,138,4.5,4,Education,37,5,24,1,5
110701568,0,6407,267,4.5,4,Health & Fitness,37,0,10,1,4.5
110566400,1.99,304,18,3.5,4,Health & Fitness,37,0,10,1,4
102875136,0,0,0,0,4,Finance,37,0,2,1,0
119598080,2.99,1690,112,4.5,9,Health & Fitness,38,5,4,1,4.5
130174976,1.99,252,123,4.5,4,Games,38,5,1,1,4.5
34791424,0,19,0,0,12,Shopping,38,5,2,1,4.5
175876096,0,80801,953,4.5,4,Games,38,5,14,1,4.5
470513664,3.99,0,0,0,4,Education,40,5,1,1,0
181628928,0,22302,221,4,4,Games,37,5,11,1,3.5
17518592,3.99,0,0,0,12,Games,37,0,2,1,0
695918592,0.99,1522,277,4,9,Games,36,5,1,1,4
842893312,0,151559,866,4.5,12,Games,40,5,1,1,4.5
1744486400,0,301182,3493,4.5,12,Games,38,5,1,1,4.5
34959360,0,762,7,4.5,4,Reference,37,5,1,1,3.5
82531328,0,14402,104,4.5,4,Social Networking,37,0,4,1,4.5
126036992,4.99,98036,11022,4.5,9,Games,37,5,5,1,4.5
130421760,2.99,261,84,4.5,4,Games,37,5,10,1,5
52312064,4.99,537,2,5,4,Photo & Video,37,5,10,1,4.5
168208384,2.99,1617,50,4.5,4,Education,38,5,1,1,4.5
321802240,3.99,1286,289,3,4,Entertainment,40,5,1,1,3.5
16596992,0.99,9,9,4,17,Entertainment,43,5,2,1,4
28557312,0.99,144,62,5,4,Games,40,5,16,1,4.5
198511616,0,11505,67,4.5,4,Productivity,37,5,15,1,4.5
40071168,0,15053,1032,4,12,Music,37,0,3,1,4.5
112109568,0,94,13,4.5,17,Entertainment,24,5,2,1,3
499580928,0,75793,953,3.5,4,Games,37,5,10,1,4
86220800,0,40227,2371,4.5,12,Games,24,5,2,1,4.5
54294528,2.99,64,10,3.5,4,Education,43,5,0,1,3.5
94750720,0,36404,0,0,4,Social Networking,37,5,34,1,4
118291456,0,10,0,0,4,Games,37,5,22,1,2.5
63271936,0,412,22,3.5,4,Health & Fitness,23,0,1,1,3
41422848,9.99,135,36,5,4,Music,24,5,1,1,5
128413696,0.99,220,20,4.5,4,Music,37,5,5,1,4.5
133537792,5.99,5,0,0,4,Education,37,5,1,1,4
25072640,4.99,263,101,4.5,4,Navigation,37,0,9,1,4.5
186402816,2.99,14,1,4,4,Book,40,5,2,1,4.5
927440896,2.99,168,162,4,4,Games,43,4,1,1,4
104749056,0,6482,409,4.5,4,Productivity,37,5,1,1,4.5
112141312,0,6970,93,4.5,4,Games,37,5,1,1,4.5
126050304,0,53415,2938,4.5,17,Games,37,5,1,1,4.5
112843776,4.99,9731,1840,4.5,4,Photo & Video,38,5,1,1,5
9694208,0.99,165,21,4.5,4,Finance,38,0,4,1,4.5
144809984,3.99,597,289,4.5,12,Games,40,5,7,1,4.5
226834432,0,33724,64,4.5,4,Games,37,5,1,1,4.5
138738688,0,21601,14,3.5,4,Games,38,5,19,1,4
85273600,0,5233,0,0,12,News,37,5,3,1,4
191706112,6.99,608,96,5,17,Games,40,5,10,1,4.5
555233280,4.99,852,852,3.5,9,Games,35,5,6,1,3.5
24403968,0.99,2,2,3.5,4,Education,26,4,16,1,3.5
94908416,0,111,12,3.5,4,Lifestyle,37,1,1,1,2.5
18268160,1.99,306,79,4,4,Photo & Video,40,5,1,1,4
85420032,0,7427,693,3.5,4,Lifestyle,37,4,8,1,4.5
103740416,0,741,161,4.5,4,Games,37,5,15,1,4.5
563081216,6.99,1772,545,4.5,9,Games,43,5,1,1,4.5
106000384,0,542,366,4,17,Social Networking,24,3,1,1,3.5
38466560,0,60601,5645,4.5,17,Games,38,5,1,1,4.5
11747328,4.99,818,180,4,4,Photo & Video,38,5,11,1,4.5
915262464,5.99,438,3,4.5,4,Book,37,5,1,1,4.5
138967040,2.99,218,12,4,4,Education,40,5,18,1,4
23582720,1.99,330,30,3,12,Weather,37,2,1,1,3
59233280,2.99,581,8,5,4,Weather,37,5,14,1,4
77472768,5.99,1034,8,2.5,4,Finance,37,1,1,1,3.5
449130496,0,4475,177,4,4,Games,40,5,1,1,4
110870528,0.99,945,95,5,17,Games,40,5,1,1,5
142803968,0,6808,9,4,4,Health & Fitness,37,5,8,1,4.5
183631872,0,325,16,4,4,Entertainment,38,5,1,1,3.5
78813184,9.99,521,35,4.5,4,Travel,37,5,1,1,4
125425664,2.99,181,32,4.5,4,Photo & Video,37,0,9,1,4
335650816,0,6055,34,4,4,Games,24,5,20,1,4.5
41937920,2.99,169,57,4.5,12,Games,38,5,1,1,4.5
11819008,0,11976,172,4.5,4,Social Networking,37,0,1,1,4.5
21944320,0,128,74,5,4,Travel,38,5,2,1,5
265484288,0,393469,34,3.5,4,Games,37,5,26,1,4.5
395522048,0.99,2470,984,4,4,Games,36,5,18,1,4
53260288,0,5030,1014,4,4,Games,43,5,1,1,4
87713792,2.99,5102,114,4,4,Education,40,5,18,1,4.5
30641152,2.99,47,2,4,4,Games,40,3,1,1,4
67786752,0,23160,44,4.5,4,Games,37,5,7,1,4.5
94605312,2.99,1875,176,4.5,4,Health & Fitness,37,4,14,1,4.5
146871296,0,146,24,1.5,4,Sports,24,4,1,1,2.5
222722048,0,2177,0,0,9,Photo & Video,37,0,30,1,4.5
143166464,0,0,0,0,17,Lifestyle,37,0,1,1,0
51133440,3.99,1189,11,3.5,4,Health & Fitness,37,5,6,1,4.5
170844160,0,111579,365,5,9,Games,38,5,12,1,4.5
44654592,0,18072,129,4,4,Games,40,1,1,1,4.5
19279872,1.99,155,71,4,4,Productivity,37,5,2,1,4
103856128,0,1722,18,4,4,Health & Fitness,37,5,8,1,4.5
62558208,2.99,2122,129,4.5,12,Games,43,5,16,1,5
1790959616,6.99,9097,2662,4.5,17,Games,39,5,5,1,4
1015242752,3.99,5513,665,4.5,17,Games,39,5,1,1,4.5
43640832,19.99,559,15,4.5,4,Productivity,37,5,11,1,4
51890176,2.99,184,17,4.5,17,Productivity,40,5,54,1,4
60375040,0.99,726,52,4.5,9,Games,43,0,1,1,4.5
1271361536,0,45270,763,4,17,Games,37,5,15,1,4.5
49221632,2.99,348,35,3.5,12,Games,43,5,1,1,3.5
170045440,2.99,226,96,4,4,Games,43,5,1,1,4
135050240,4.99,15030,319,4.5,12,Games,37,5,13,1,4.5
182361088,0,155903,713,4.5,12,Games,38,5,1,1,4.5
103040000,0,13436,39,4.5,12,Health & Fitness,37,0,15,1,4.5
76668928,0.99,303,40,5,4,Health & Fitness,38,5,26,1,4.5
190652416,6.99,78,30,5,9,Games,24,5,1,1,5
255747072,0,123859,1174,4.5,4,Games,38,5,13,1,4.5
55465984,2.99,108,9,4.5,4,Games,43,5,1,1,4.5
40534016,0,9,0,0,12,Games,40,0,1,1,4.5
146302976,2.99,5078,761,4.5,4,Games,38,5,13,1,4.5
110575616,0,142,0,0,4,Sports,37,4,1,1,2.5
64293888,0,218024,1734,4.5,4,Games,40,5,16,1,4.5
313371648,2.99,452,40,4,4,Entertainment,38,5,3,1,4
61737984,0,0,0,0,17,News,37,0,2,1,0
56049664,1.99,289,46,4,4,Games,43,2,1,1,4.5
253294592,0,29090,23,4,12,Games,37,5,11,1,4.5
189254656,2.99,386,28,4,4,Photo & Video,37,5,12,1,4.5
935366656,0,41277,220,4.5,9,Games,38,5,10,1,4.5
79953920,2.99,477,6,3.5,4,Education,38,5,16,1,4.5
49570816,0,14682,0,0,4,Shopping,37,3,1,1,3.5
15432704,0.99,294,6,3,12,Productivity,38,5,30,1,3.5
42519552,9.99,0,0,0,4,Education,37,5,1,1,0
33111040,0,77,5,2,17,News,24,4,2,1,3.5
69730304,2.99,195,79,3.5,12,Games,43,5,2,1,3.5
200338432,0,1458,914,4.5,4,Entertainment,37,5,1,1,4.5
802537472,0.99,3525,970,4.5,9,Games,40,5,13,1,4.5
74008576,0,22,0,0,4,Travel,37,5,31,1,5
45628416,0,7,0,0,4,Education,37,0,2,1,4
51005440,1.99,9035,72,5,4,Entertainment,37,4,11,1,4.5
59541504,1.99,3311,380,4.5,4,Games,40,5,1,1,4.5
72475648,0.99,26,6,3.5,12,Games,40,5,2,1,3.5
59232256,0,1525,352,5,4,Utilities,37,5,31,1,4.5
25284608,2.99,1436,155,4.5,4,Games,43,5,1,1,4.5
78278656,3.99,1622,236,4.5,9,Games,38,3,1,1,4.5
341276672,0.99,702,38,4,12,Games,38,5,11,1,4
25169920,0,897,553,3.5,12,Games,43,5,16,1,3.5
25640960,0,689,102,2.5,4,Photo & Video,38,5,20,1,2.5
45851648,0,248,2,4.5,4,Education,37,5,6,1,4
181924864,0,39217,1947,4.5,4,Games,38,5,12,1,4.5
1497927680,4.99,2054,2054,4.5,9,Games,40,5,1,1,4.5
78533632,0,5684,33,5,4,Lifestyle,37,5,5,1,4
91312128,0.99,5305,632,4.5,9,Games,40,5,6,1,4.5
24664064,2.99,362,1,5,4,Health & Fitness,37,0,1,1,4.5
185886720,0,0,0,0,4,Travel,37,3,1,1,0
113300480,0,4861,19,4.5,4,Shopping,37,5,1,1,4.5
99328000,2.99,1033,54,4.5,4,Utilities,40,1,12,1,4.5
889060352,4.99,3376,336,4.5,12,Games,43,5,1,1,4.5
187350016,0,1274,0,0,4,Photo & Video,37,4,10,1,4.5
460077056,1.99,36809,2858,5,9,Games,39,4,1,1,5
51470336,1.99,1702,127,4,4,Utilities,38,5,9,1,4
220386304,0,107916,507,3,9,Games,37,5,29,1,4
177529856,1.99,2971,1,5,4,Photo & Video,38,5,24,1,4.5
165612544,0,15399,613,4.5,4,Games,40,5,1,1,4.5
14665728,5.99,3610,724,4.5,4,Photo & Video,38,5,1,1,4.5
29184000,0,1,1,4,4,Food & Drink,38,0,1,1,4
128899072,0,41,0,0,4,Shopping,37,0,1,1,4.5
181036032,2.99,9,0,0,4,Entertainment,40,5,1,1,4.5
298639360,2.99,273,55,3.5,4,Book,39,5,20,1,3.5
119949312,4.99,4511,111,4.5,4,Music,24,5,7,1,4.5
76720128,1.99,3431,93,4,4,Music,37,0,7,1,4.5
87296000,0,488,5,4,12,Games,38,5,1,1,3.5
22989824,4.99,150,21,3.5,4,Utilities,38,5,2,1,3
105250816,4.99,238,12,4.5,12,Games,38,5,1,1,4.5
31154176,6.99,530,526,4,17,Photo & Video,43,5,28,1,4
17336320,0.99,259,8,5,4,Social Networking,38,5,2,1,4.5
25294848,0.99,299,18,5,4,Games,40,0,12,1,5
1182578688,0,23779,128,4,9,Games,38,5,32,1,4.5
198499328,4.99,1761,13,5,4,Productivity,37,5,15,1,4.5
225522688,0,0,0,0,12,Reference,37,4,2,1,0
3671040,2.99,409,46,3.5,9,Games,37,3,2,1,4
153955328,0,241929,2013,4.5,9,Games,38,5,4,1,4.5
33232896,0,0,0,0,17,Lifestyle,37,0,19,1,0
97841152,2.99,1501,60,4.5,12,Food & Drink,37,5,1,1,5
250150912,0,53285,623,4.5,17,Games,40,5,1,1,4.5
1978368,0,0,0,0,9,Entertainment,40,0,2,1,0
35266560,1.99,6696,5031,4,4,Lifestyle,40,0,10,1,4
167804928,0,9930,53,4,12,Games,38,5,1,1,4
363242496,0.99,317,12,4,4,Games,37,5,4,1,4.5
896147456,2.99,0,0,0,4,Games,43,4,1,1,0
12126208,4.99,1476,666,4.5,4,Utilities,38,3,9,1,4.5
88988672,0,668,0,0,4,Education,37,5,1,1,3
16912384,0.99,5,1,3,4,Photo & Video,40,5,2,1,4.5
34455552,0,0,0,0,12,Entertainment,38,0,2,1,0
1995877376,20.99,0,0,0,4,Navigation,24,5,2,1,0
906462208,0,64586,330,4.5,12,Games,38,5,15,1,4.5
172608512,14.99,896,10,4.5,4,Business,37,5,10,1,4
46197760,0,5222,199,4.5,4,Entertainment,37,5,1,1,4
33662976,0,58,0,0,4,Photo & Video,37,0,4,1,3
93094912,1.99,10239,93,4,4,Games,38,5,9,1,4.5
95670272,2.99,352,223,4.5,4,Education,40,5,21,1,4.5
16485376,2.99,613,38,4,4,Photo & Video,37,4,1,1,4
227790848,0,2641,22,4,12,Sports,37,5,1,1,3.5
240198656,0,81648,9,5,4,Games,38,5,8,1,4.5
102137856,2.99,4137,2391,4.5,4,Health & Fitness,40,0,17,1,4.5
15210496,0,599,236,4.5,4,Photo & Video,37,0,1,1,4.5
112906240,0.99,6,0,0,4,Education,40,0,4,1,4
851309568,3.99,2036,243,4.5,12,Games,38,5,1,1,4.5
79237120,0.99,2817,475,4.5,12,Games,38,5,13,1,4.5
199843840,0.99,598,115,4.5,9,Games,39,5,10,1,4.5
958016512,0,5526,816,4.5,12,Games,37,5,14,1,4.5
143726592,0,9303,101,2.5,12,Entertainment,37,5,55,1,3.5
910774272,0,27738,14077,4.5,9,Games,39,5,1,1,4.5
141105152,1.99,12376,162,4.5,4,Games,40,5,10,1,4.5
73767936,1.99,511,9,4,4,Games,40,5,6,1,4
56918016,4.99,217,7,2.5,4,Games,38,5,2,1,4
669071360,3.99,1922,51,4,4,Education,38,5,58,1,4
193986560,2.99,1582,61,4.5,4,Entertainment,43,4,18,1,4.5
101036032,0,0,0,0,4,Lifestyle,37,5,2,1,0
42368000,0,4640,1192,4.5,9,Utilities,38,4,1,1,4.5
124966912,0,110062,613,4.5,4,Games,38,5,9,1,4.5
132628480,0,4283,106,4.5,4,Health & Fitness,37,5,14,1,4.5
467697664,0,27122,0,0,12,Games,38,5,1,1,4.5
62374912,0,145,57,4.5,4,Games,37,4,14,1,4.5
71896064,0,7573,142,4.5,4,Social Networking,40,3,8,1,4
1117057024,0,9109,8553,4,4,Games,38,5,7,1,4
59791360,0,78,2,5,17,Utilities,24,5,1,1,4
285338624,4.99,501,12,4,4,Health & Fitness,37,4,1,1,4.5
38898688,0,778,44,2.5,4,Photo & Video,37,0,2,1,3
104550400,0,8516,28,4,12,Games,38,5,6,1,4.5
3646993408,1.99,7078,102,3.5,12,Games,37,1,1,1,4.5
164665344,2.99,725,461,4.5,12,Games,38,5,1,1,4.5
53941248,2.99,20200,94,4,4,Photo & Video,37,5,1,1,4.5
72655872,5.99,1718,22,4,4,Photo & Video,24,5,12,1,4.5
66921472,2.99,529,8,4.5,4,Games,37,4,1,1,4.5
265646080,0,58,0,0,4,Education,37,5,2,1,3.5
259412992,0,205,4,2,12,Games,43,4,1,1,3.5
54693888,0,220,60,4.5,4,Photo & Video,40,0,9,1,4.5
97187840,2.99,1238,29,4,4,Education,40,5,18,1,4
262037504,0,816,157,4.5,4,Games,40,5,1,1,4.5
536041472,0,314,34,4,4,Education,40,5,1,1,3.5
440152064,0,202,202,4,4,Entertainment,38,5,2,1,4
88594432,0,18,0,0,4,Shopping,37,5,8,1,4
18952192,0.99,172,6,4.5,4,Education,37,5,1,1,4
98864128,0,60488,538,5,4,Games,38,5,7,1,4.5
101650432,2.99,9021,37,4.5,4,Photo & Video,37,5,9,1,4.5
30543872,1.99,1072,514,4,4,Games,40,5,1,1,4.5
19179520,1.99,1477,57,3.5,4,Utilities,37,5,11,1,4
86040576,0,1625,113,3,4,Food & Drink,37,0,1,1,3
82697216,0,10118,231,3.5,12,Music,37,5,32,1,3.5
272471040,0,50593,3,5,4,Games,37,5,9,1,4.5
312680448,0,47963,164,4,9,Games,40,5,11,1,4
775233536,0,23895,1660,4.5,12,Games,38,5,13,1,4.5
613933056,2.99,684,87,4,12,Games,40,5,11,1,4.5
118697984,0,3546,62,3,4,Education,24,5,1,1,3
141714432,0.99,173,0,0,4,Finance,38,5,11,1,4.5
92510208,0,21858,389,4.5,4,Finance,24,5,1,1,4.5
117793792,0,1636,125,4.5,4,Music,37,5,22,1,4.5
211343360,0,28654,21,4.5,4,Photo & Video,37,5,15,1,4.5
79643648,0,118,0,0,12,Entertainment,37,4,1,1,4.5
96517120,4.99,1525,13,4.5,4,Photo & Video,37,0,10,1,4.5
92291072,1.99,205,142,3.5,4,Games,40,5,1,1,3.5
224596992,0,65831,30,4.5,4,Games,40,5,14,1,4.5
82700288,2.99,2347,91,4.5,4,Games,38,5,6,1,4.5
84885504,3.99,91,79,4.5,12,Medical,43,5,1,1,4.5
179770368,0,3858,63,3.5,12,Games,37,5,46,1,4.5
71966720,2.99,209,21,4,4,Games,39,4,1,1,4.5
144713728,0,99206,1876,4.5,12,Games,40,5,1,1,4.5
76848128,6.99,11768,423,4.5,4,Productivity,37,5,9,1,4.5
109421568,0,11250,105,4.5,12,Games,38,5,12,1,4.5
103056384,0,1609,5,5,12,Social Networking,37,0,11,1,3
66485248,0.99,364,37,4.5,4,Health & Fitness,38,5,15,1,4.5
69076992,0,370370,2650,4.5,4,Games,37,4,1,1,5
12734464,0,1452,207,4,4,Utilities,38,3,14,1,4.5
71624704,0.99,296,2,4,4,Games,38,5,10,1,4
151481344,4.99,602,106,4.5,4,Games,25,5,1,1,4.5
174737408,59.99,29,0,0,4,Education,24,5,1,1,4.5
14417920,3.99,63,0,0,4,Music,37,4,3,1,4.5
2219819008,1.99,15855,270,5,4,Games,38,5,1,1,5
515005440,0,1005,49,4.5,12,Games,38,5,7,1,4.5
72974336,2.99,1259,415,4.5,4,Games,38,5,17,1,4.5
263766016,0,41214,88,4.5,4,Games,40,5,1,1,4.5
101669888,1.99,1245,693,5,4,Health & Fitness,38,5,1,1,5
15577088,0.99,91,61,4.5,4,Games,43,0,2,1,4.5
247033856,0,2963,6,4,12,Games,40,5,1,1,4.5
269298688,0,1929,17,5,4,Games,37,5,1,1,5
134952960,0,12755,122,5,4,Productivity,37,5,16,1,4.5
146573312,0,25152,153,5,9,Games,38,5,17,1,4.5
105143296,0,55783,521,4.5,4,Games,38,5,5,1,4.5
94261248,0,1019,620,4,4,Education,43,5,1,1,3.5
51465216,0,1862,9,4.5,4,Games,40,5,1,1,3.5
428865536,7.99,4336,8,4.5,9,Games,37,5,11,1,4.5
54193152,0,3687,2763,4.5,12,Music,37,4,1,1,4
142579712,3.99,148,20,4,4,Games,38,5,1,1,4
110595072,0,391401,82,4.5,4,Games,38,5,1,1,4.5
73193472,0,31,1,5,12,Book,37,5,1,1,4.5
103233536,0,274,0,0,4,Social Networking,38,0,8,1,2
144820224,0,20251,53,5,17,Sports,37,4,18,1,4.5
99644416,0,13898,336,4,12,Sports,37,4,1,0,3
138510336,0,15617,11,4.5,9,Games,38,5,20,1,4.5
90040320,0,23775,132,4.5,4,Finance,37,0,1,1,4.5
269532160,0,6013,125,3.5,9,Games,40,5,1,1,4
140150784,4.99,257,104,4.5,4,Education,38,4,8,1,4.5
366681088,15.99,88,18,3.5,4,Education,37,5,1,1,3.5
106808320,0,107797,5073,4.5,4,Games,38,5,14,1,4.5
357237760,0,154,0,0,9,Games,36,5,1,1,3.5
58384384,2.99,2535,287,4.5,4,Games,24,5,1,1,4.5
30316544,0,2227,160,4.5,4,Lifestyle,11,0,1,1,4.5
77581312,0,5,0,0,4,Education,37,5,4,1,3.5
60180480,0,5424,571,4.5,4,Entertainment,37,5,1,1,4.5
77565952,0,83,2,5,4,Utilities,37,5,21,1,3
144881664,0,4361,150,4,4,Games,37,5,1,1,4.5
389505024,0,151,5,4,9,Games,40,5,1,1,4.5
45045760,4.99,5405,95,4.5,4,Productivity,37,0,6,1,4.5
533006336,2.99,536,71,4,4,Education,40,5,18,1,4
123780096,0,16968,4969,4.5,17,Games,40,5,12,1,4.5
139014144,0,72989,327,3.5,12,Games,37,2,5,1,4.5
166014976,0,6676,122,4,4,Education,37,5,7,1,4.5
54100992,1.99,1072,37,4,4,Games,43,1,1,1,4.5
698171392,14.99,2998,592,4.5,9,Games,38,5,12,1,4.5
15021056,0,1037,42,3.5,12,Social Networking,37,3,13,1,3
23707648,0,0,0,0,17,Catalogs,37,0,1,1,0
100554752,0,25947,3,3.5,4,Food & Drink,37,0,1,1,4.5
168042496,4.99,2816,15,4.5,4,Games,37,5,9,1,4.5
17347584,0,0,0,0,4,Health & Fitness,40,0,1,1,0
451338240,1.99,1889,804,4.5,12,Games,43,5,1,1,4.5
1943845888,6.99,199,26,4.5,12,Games,38,5,1,1,4
51849216,0.99,3282,3,4.5,4,Games,37,5,26,1,4.5
54808576,0.99,12099,1922,5,17,Games,43,5,16,1,5
73945088,0,62,1,4,12,Book,37,5,2,1,4.5
189901824,4.99,0,0,0,4,Games,38,5,1,1,0
936401920,0,3403,2,3,4,Games,40,5,1,1,4
80564224,0.99,155,151,4.5,9,Games,39,4,1,1,4.5
103477248,0,37304,198,4.5,9,Games,37,5,11,1,4.5
108079104,0,12617,99,4.5,4,Shopping,37,5,5,1,5
124125184,0,5,0,0,4,Health & Fitness,38,5,2,1,5
247385088,2.99,77370,2,4.5,4,Games,37,5,26,1,4.5
102120448,0,968,4,5,4,Photo & Video,38,0,5,1,5
109260800,3.99,6,5,3.5,4,Education,43,5,21,1,3.5
85154816,0,11341,582,4.5,4,Games,37,5,19,1,4.5
92380160,0,6677,78,4.5,4,Shopping,37,4,2,1,4.5
98292736,0,66,3,4.5,4,Shopping,37,5,4,1,4
37777408,0.99,12,4,4,4,Entertainment,38,5,5,1,2.5
